NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/261_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/273_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/267_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/315_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/306_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/203_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/204_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/205_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/327_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/326_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/200_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/206_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/216_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/217_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/207_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/199_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/197_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/340_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/339_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/338_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/218_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/196_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/295_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/293_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/102_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/106_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/114_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/115_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/250_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/249_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/290_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/310_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/158_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/157_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/254_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/311_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/143_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/140_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/139_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/135_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/307_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ABT-2019-Q1/arff/308_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/91_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/17_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/146_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/145_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/144_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/25_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/141_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/96_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/23_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/95_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/18_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/59_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/66_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/118_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/76_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/83_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/116_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/60_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/126_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/120_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/121_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/122_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/123_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/124_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/87_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/64_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/62_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/80_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/8_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/24_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/13_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/139_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/138_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/137_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/27_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/77_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/75_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/79_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/73_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/117_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q2/arff/45_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/315_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/298_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/299_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/309_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/301_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/305_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/304_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/303_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/300_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/308_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/277_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/212_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/276_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/275_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/274_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/269_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/266_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/248_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/261_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/256_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/254_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/252_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/215_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/218_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/225_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/217_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/214_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/216_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/255_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/178_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/209_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/199_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/194_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/179_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/183_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/279_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/208_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/280_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/297_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/314_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/201_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/281_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/283_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/284_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/285_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/287_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/288_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/290_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/291_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2014-Q3/arff/292_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/145_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/148_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/143_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/146_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/185_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/201_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/55_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/144_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/168_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/13_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/232_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/184_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/186_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/188_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/189_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/190_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/191_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/194_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/195_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/196_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/197_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/182_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/206_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/208_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/209_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/20_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/1_m_0.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/216_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/178_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/179_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/243_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/241_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/183_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/215_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/217_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/239_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/238_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/235_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/225_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/ACN-2016-Q1/arff/233_m_2.arff
